[2026-03-04 23:46:17:455] 共享HUMMAP映射名：box
[2026-03-04 23:46:20:324] 加载新版地图14字节: .\Map\D3804_2.map(60/60)
[2026-03-04 23:46:20:327] 加载996专属地图成功: .\Map\xtc.map(270/270)
[2026-03-04 23:46:20:328] 加载新版地图14字节: .\Map\q004.map(30/30)
[2026-03-04 23:46:20:328] 加载新版地图14字节: .\Map\DQ0_003.map(160/160)
[2026-03-04 23:46:20:333] 加载996专属地图成功: .\Map\03023.map(250/260)
[2026-03-04 23:46:20:334] 加载新版地图14字节: .\Map\n0150.map(32/34)
[2026-03-04 23:46:20:338] 加载996专属地图成功: .\Map\03023.map(250/260)
[2026-03-04 23:46:20:339] 加载新版地图14字节: .\Map\n0150.map(32/34)
[2026-03-04 23:46:20:339] 加载新版地图14字节: .\Map\D1206.map(100/100)
[2026-03-04 23:46:20:340] 加载新版地图14字节: .\Map\ID1_002.map(400/400)
[2026-03-04 23:46:20:341] 加载新版地图14字节: .\Map\D3804_2.map(60/60)
[2026-03-04 23:46:20:341] 加载996专属地图成功: .\Map\mwsl.map(74/82)
[2026-03-04 23:46:20:342] 加载996专属地图成功: .\Map\mwsl.map(74/82)
[2026-03-04 23:46:20:342] 加载996专属地图成功: .\Map\slwtzdt.map(48/50)
[2026-03-04 23:46:20:343] 加载996专属地图成功: .\Map\cmyt.map(130/150)
[2026-03-04 23:46:20:348] 加载996专属地图成功: .\Map\xtc.map(270/270)
[2026-03-04 23:46:20:351] 加载996专属地图成功: .\Map\new_44.map(208/210)
[2026-03-04 23:46:20:355] 加载996专属地图成功: .\Map\tmxz.map(312/279)
[2026-03-04 23:46:20:357] 加载996专属地图成功: .\Map\cgzd.map(114/166)
[2026-03-04 23:46:20:358] 加载996专属地图成功: .\Map\dhzj.map(64/65)
[2026-03-04 23:46:20:361] 加载996专属地图成功: .\Map\hgsq.map(180/164)
[2026-03-04 23:46:20:363] 加载996专属地图成功: .\Map\xssl.map(186/162)
[2026-03-04 23:46:20:365] 加载996专属地图成功: .\Map\xssl.map(186/162)
[2026-03-04 23:46:20:367] 加载996专属地图成功: .\Map\xssl.map(186/162)
[2026-03-04 23:46:20:369] 加载996专属地图成功: .\Map\xssl.map(186/162)
[2026-03-04 23:46:20:371] 加载996专属地图成功: .\Map\wbmh.map(138/138)
[2026-03-04 23:46:20:372] 加载新版地图14字节: .\Map\ER62_Forest.map(400/400)
[2026-03-04 23:46:20:376] 加载新版地图14字节: .\Map\D422.map(400/400)
[2026-03-04 23:46:20:379] 加载新版地图14字节: .\Map\D713.map(400/400)
[2026-03-04 23:46:20:381] 加载新版地图14字节: .\Map\ED200931Evt_5.map(350/350)
[2026-03-04 23:46:20:385] 加载新版地图14字节: .\Map\ER63_Forest.map(400/400)
[2026-03-04 23:46:20:387] 加载新版地图14字节: .\Map\D20012.map(300/300)
[2026-03-04 23:46:20:389] 加载996专属地图成功: .\Map\mjrk.map(154/156)
[2026-03-04 23:46:20:391] 加载996专属地图成功: .\Map\new_44.map(208/210)
[2026-03-04 23:46:20:394] 加载996专属地图成功: .\Map\new_44.map(208/210)
[2026-03-04 23:46:20:396] 加载新版地图14字节: .\Map\GhFuben20.map(400/400)
[2026-03-04 23:46:20:398] 加载新版地图14字节: .\Map\D30042.map(350/350)
[2026-03-04 23:46:20:401] 加载新版地图14字节: .\Map\GM_020.map(400/400)
[2026-03-04 23:46:20:403] 加载新版地图14字节: .\Map\EZ025.map(250/250)
[2026-03-04 23:46:20:404] 加载新版地图14字节: .\Map\ID8_010.map(150/150)
[2026-03-04 23:46:20:405] 加载新版地图14字节: .\Map\ID9_00.map(400/400)
[2026-03-04 23:46:20:408] 加载新版地图14字节: .\Map\ZD203.map(350/350)
[2026-03-04 23:46:20:411] 加载新版地图14字节: .\Map\ZD202.map(350/350)
[2026-03-04 23:46:20:412] 加载新版地图14字节: .\Map\ZD1101.map(300/300)
[2026-03-04 23:46:20:415] 加载996专属地图成功: .\Map\new_44.map(208/210)
[2026-03-04 23:46:20:417] 加载996专属地图成功: .\Map\new_44.map(208/210)
[2026-03-04 23:46:20:419] 加载新版地图14字节: .\Map\D3703.map(400/400)
[2026-03-04 23:46:20:421] 加载新版地图14字节: .\Map\D3802_S3.map(350/350)
[2026-03-04 23:46:20:423] 加载新版地图14字节: .\Map\D5000.map(100/100)
[2026-03-04 23:46:20:423] 加载新版地图14字节: .\Map\D5073.map(100/100)
[2026-03-04 23:46:20:423] 加载新版地图14字节: .\Map\D11032.map(100/100)
[2026-03-04 23:46:20:424] 加载新版地图14字节: .\Map\14.map(200/200)
[2026-03-04 23:46:20:426] 加载新版地图14字节: .\Map\D4307_S2.map(300/600)
[2026-03-04 23:46:20:429] 加载新版地图14字节: .\Map\D4102.map(200/200)
[2026-03-04 23:46:20:429] 加载新版地图14字节: .\Map\D4308.map(150/150)
[2026-03-04 23:46:20:431] 加载996专属地图成功: .\Map\xlgm.map(170/160)
